,Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
4230,6/25/2012 6:00,16.7,14.3,86,15,24.1,100.19,Mostly Cloudy
4231,6/25/2012 7:00,17.2,13.8,80,15,24.1,100.18,Cloudy
4232,6/25/2012 8:00,18.7,13.9,74,17,24.1,100.16,Mainly Clear
4233,6/25/2012 9:00,18.8,13.0,69,26,24.1,100.13,Mostly Cloudy
4234,6/25/2012 10:00,17.9,12.8,72,24,24.1,100.12,Rain Showers
4235,6/25/2012 11:00,19.8,13.1,65,22,24.1,100.1,Mostly Cloudy
4236,6/25/2012 12:00,19.0,11.9,63,26,24.1,100.12,Mostly Cloudy
4237,6/25/2012 13:00,19.7,12.4,63,19,24.1,100.12,Mostly Cloudy
4238,6/25/2012 14:00,20.2,12.2,60,26,24.1,100.13,Mostly Cloudy
4239,6/25/2012 15:00,18.8,10.8,60,28,24.1,100.09,Mostly Cloudy
4240,6/25/2012 16:00,18.1,10.8,62,26,24.1,100.12,Mostly Cloudy
4241,6/25/2012 17:00,16.5,10.8,69,26,24.1,100.14,Cloudy
4242,6/25/2012 18:00,16.0,10.7,71,28,24.1,100.12,Cloudy
4243,6/25/2012 19:00,15.0,10.9,76,22,24.1,100.14,Cloudy
4244,6/25/2012 20:00,15.2,11.3,78,11,24.1,100.12,Cloudy
4245,6/25/2012 21:00,16.6,12.3,76,13,25.0,100.13,Cloudy
4246,6/25/2012 22:00,17.1,11.8,71,24,25.0,100.13,Cloudy
4247,6/25/2012 23:00,16.7,11.6,72,22,25.0,100.14,Cloudy
4248,6/26/2012 0:00,16.6,11.3,71,26,25.0,100.12,Cloudy
4249,6/26/2012 1:00,16.2,10.9,71,24,25.0,100.13,Cloudy
4250,6/26/2012 2:00,15.7,10.6,72,11,25.0,100.11,Cloudy
4251,6/26/2012 3:00,15.8,10.5,71,13,25.0,100.12,Cloudy
4252,6/26/2012 4:00,15.6,10.2,70,13,24.1,100.12,Cloudy
4253,6/26/2012 5:00,15.4,10.2,71,17,24.1,100.16,Cloudy
4254,6/26/2012 6:00,15.6,10.2,70,17,24.1,100.18,Mostly Cloudy
4255,6/26/2012 7:00,16.0,10.4,69,11,24.1,100.19,Mostly Cloudy
4256,6/26/2012 8:00,16.4,10.3,67,17,24.1,100.18,Cloudy
4257,6/26/2012 9:00,16.9,10.5,66,9,24.1,100.16,Cloudy
4258,6/26/2012 10:00,17.0,10.4,65,13,24.1,100.15,Cloudy
4259,6/26/2012 11:00,17.6,10.8,64,11,24.1,100.12,Cloudy
4260,6/26/2012 12:00,16.9,11.5,70,15,24.1,100.12,Rain
4261,6/26/2012 13:00,16.2,10.9,71,26,25.0,100.1,Cloudy
4262,6/26/2012 14:00,16.3,11.6,74,20,25.0,100.07,Drizzle
4263,6/26/2012 15:00,16.6,11.4,71,20,24.1,100.03,Cloudy
4264,6/26/2012 16:00,15.8,12.4,80,17,24.1,100.0,Cloudy
4265,6/26/2012 17:00,16.1,12.5,79,13,24.1,99.99,Rain Showers
4266,6/26/2012 18:00,15.6,12.6,82,13,25.0,99.99,Rain
4267,6/26/2012 19:00,15.4,12.6,83,15,25.0,99.93,Rain
4268,6/26/2012 20:00,15.3,12.8,85,15,24.1,99.9,Rain
4269,6/26/2012 21:00,15.4,12.9,85,15,25.0,99.9,Rain
4270,6/26/2012 22:00,15.4,12.8,84,15,25.0,99.85,Rain
4271,6/26/2012 23:00,15.4,12.8,84,15,25.0,99.8,Rain
4272,6/27/2012 0:00,15.7,12.9,83,17,25.0,99.75,Rain
4273,6/27/2012 1:00,15.7,12.9,83,13,25.0,99.72,Rain
4274,6/27/2012 2:00,15.6,12.7,83,11,25.0,99.69,Rain
4275,6/27/2012 3:00,15.3,12.7,84,9,25.0,99.69,Rain
4276,6/27/2012 4:00,15.2,12.4,83,13,25.0,99.72,Rain
4277,6/27/2012 5:00,15.2,12.2,82,17,24.1,99.76,Rain
4278,6/27/2012 6:00,15.4,12.2,81,15,24.1,99.79,Rain
4279,6/27/2012 7:00,16.3,12.2,77,20,24.1,99.81,Rain
4280,6/27/2012 8:00,18.0,12.9,72,28,24.1,99.83,Mostly Cloudy
4281,6/27/2012 9:00,18.0,12.0,68,20,24.1,99.86,Cloudy
4282,6/27/2012 10:00,18.7,13.0,69,20,24.1,99.89,Rain
4283,6/27/2012 11:00,17.8,13.5,76,24,24.1,99.93,Rain
4284,6/27/2012 12:00,19.8,13.5,67,20,25.0,99.92,Rain
4285,6/27/2012 13:00,19.3,14.4,73,13,25.0,99.96,Rain
4286,6/27/2012 14:00,19.1,14.7,76,19,25.0,99.99,Rain
4287,6/27/2012 15:00,19.6,15.1,75,19,24.1,100.02,Mostly Cloudy
4288,6/27/2012 16:00,20.3,14.2,68,20,24.1,100.03,Rain
4289,6/27/2012 17:00,19.9,14.3,70,20,24.1,100.05,Mostly Cloudy
4290,6/27/2012 18:00,21.1,14.1,64,15,24.1,100.06,Mostly Cloudy
4291,6/27/2012 19:00,19.4,13.8,70,17,24.1,100.09,Rain
4292,6/27/2012 20:00,19.3,13.2,68,11,24.1,100.13,Cloudy
4293,6/27/2012 21:00,19.3,12.7,66,13,25.0,100.19,Mostly Cloudy
4294,6/27/2012 22:00,18.7,13.4,71,11,25.0,100.19,Cloudy
4295,6/27/2012 23:00,17.5,14.1,80,9,25.0,100.17,Cloudy
4296,6/28/2012 0:00,17.2,14.0,81,6,25.0,100.17,Cloudy
4297,6/28/2012 1:00,17.7,13.3,75,11,25.0,100.15,Cloudy
4298,6/28/2012 2:00,17.6,13.4,76,7,25.0,100.16,Cloudy
4299,6/28/2012 3:00,17.5,13.3,76,6,25.0,100.18,Rain
4300,6/28/2012 4:00,17.7,13.9,78,11,25.0,100.2,Rain Showers
4301,6/28/2012 5:00,17.6,13.7,78,9,25.0,100.25,Mostly Cloudy
4302,6/28/2012 6:00,17.7,13.7,77,11,25.0,100.27,Mostly Cloudy
4303,6/28/2012 7:00,18.6,14.2,76,11,25.0,100.29,Mostly Cloudy
4304,6/28/2012 8:00,19.4,14.2,72,9,25.0,100.28,Mostly Cloudy
4305,6/28/2012 9:00,20.4,14.1,67,11,25.0,100.27,Mostly Cloudy
4306,6/28/2012 10:00,21.7,14.7,64,11,25.0,100.23,Mostly Cloudy
4307,6/28/2012 11:00,23.0,14.7,60,13,25.0,100.21,Mostly Cloudy
4308,6/28/2012 12:00,24.6,15.3,56,9,25.0,100.19,Mostly Cloudy
4309,6/28/2012 13:00,24.9,15.0,54,17,25.0,100.11,Mainly Clear
4310,6/28/2012 14:00,25.5,15.3,53,22,25.0,100.08,Mainly Clear
4311,6/28/2012 15:00,27.0,14.8,47,22,25.0,100.03,Mainly Clear
4312,6/28/2012 16:00,27.1,14.0,45,22,25.0,100.01,Mainly Clear
4313,6/28/2012 17:00,27.2,12.6,40,19,25.0,99.92,Mostly Cloudy
4314,6/28/2012 18:00,26.4,12.1,41,19,25.0,99.9,Mostly Cloudy
4315,6/28/2012 19:00,25.4,12.9,46,13,25.0,99.91,Mostly Cloudy
4316,6/28/2012 20:00,24.1,13.5,52,11,24.1,99.89,Mainly Clear
4317,6/28/2012 21:00,23.6,14.3,56,11,25.0,99.95,Mainly Clear
4318,6/28/2012 22:00,22.5,15.0,63,11,25.0,99.88,Mostly Cloudy
4319,6/28/2012 23:00,21.9,15.4,67,15,25.0,99.85,Mostly Cloudy
4320,6/29/2012 0:00,22.2,14.0,60,15,25.0,99.83,Rain Showers
4321,6/29/2012 1:00,21.1,14.7,67,4,25.0,99.75,Cloudy
4322,6/29/2012 2:00,20.3,15.3,73,7,25.0,99.71,Cloudy
4323,6/29/2012 3:00,19.5,16.1,81,7,25.0,99.71,"Thunderstorms,Rain Showers,Fog"
4324,6/29/2012 4:00,18.8,16.5,86,9,24.1,99.68,Cloudy
4325,6/29/2012 5:00,18.9,16.4,85,13,24.1,99.71,Mostly Cloudy
4326,6/29/2012 6:00,19.7,16.7,83,17,24.1,99.72,Mostly Cloudy
4327,6/29/2012 7:00,21.4,16.7,75,20,24.1,99.65,Mainly Clear
4328,6/29/2012 8:00,22.8,17.4,72,24,24.1,99.61,Mainly Clear
4329,6/29/2012 9:00,24.8,18.0,66,24,24.1,99.55,Mainly Clear
4330,6/29/2012 10:00,25.5,18.3,64,26,25.0,99.52,Clear
4331,6/29/2012 11:00,26.5,19.2,64,26,24.1,99.51,Mainly Clear
4332,6/29/2012 12:00,27.3,18.5,59,32,24.1,99.47,Mostly Cloudy
4333,6/29/2012 13:00,28.6,18.2,53,37,25.0,99.46,Mainly Clear
4334,6/29/2012 14:00,29.8,17.1,46,33,25.0,99.44,Mainly Clear
4335,6/29/2012 15:00,30.7,14.6,38,32,25.0,99.42,Mainly Clear
4336,6/29/2012 16:00,31.1,13.0,33,28,25.0,99.39,Mainly Clear
4337,6/29/2012 17:00,30.2,12.2,33,30,25.0,99.43,Mainly Clear
4338,6/29/2012 18:00,29.8,12.5,35,24,25.0,99.45,Mainly Clear
4339,6/29/2012 19:00,28.5,12.3,37,17,25.0,99.45,Mainly Clear
4340,6/29/2012 20:00,27.6,13.4,42,9,25.0,99.51,Mainly Clear
4341,6/29/2012 21:00,26.5,15.3,50,22,25.0,99.58,Mainly Clear
4342,6/29/2012 22:00,25.7,14.0,48,22,25.0,99.59,Mostly Cloudy
4343,6/29/2012 23:00,24.5,13.5,50,17,25.0,99.61,Mainly Clear
4344,6/30/2012 0:00,23.1,11.9,49,20,25.0,99.63,Clear
4345,6/30/2012 1:00,22.6,11.4,49,15,25.0,99.68,Clear
4346,6/30/2012 2:00,22.0,11.5,51,17,25.0,99.67,Clear
4347,6/30/2012 3:00,21.2,12.3,57,17,25.0,99.66,Clear
4348,6/30/2012 4:00,20.5,13.0,62,20,25.0,99.7,Clear
4349,6/30/2012 5:00,20.8,12.4,59,26,25.0,99.83,Mostly Cloudy
4350,6/30/2012 6:00,21.6,13.2,59,28,25.0,99.85,Mostly Cloudy
4351,6/30/2012 7:00,22.1,13.8,59,20,25.0,99.86,Mostly Cloudy
4352,6/30/2012 8:00,23.4,14.4,57,26,25.0,99.88,Mostly Cloudy
4353,6/30/2012 9:00,24.2,13.9,53,26,25.0,99.83,Mainly Clear
4354,6/30/2012 10:00,25.1,14.5,52,30,25.0,99.83,Mainly Clear
4355,6/30/2012 11:00,26.3,14.9,50,26,25.0,99.79,Mainly Clear
4356,6/30/2012 12:00,27.6,15.5,48,26,25.0,99.74,Mainly Clear
4357,6/30/2012 13:00,28.0,14.8,45,30,25.0,99.68,Mainly Clear
4358,6/30/2012 14:00,29.9,13.8,37,33,25.0,99.67,Mainly Clear
4359,6/30/2012 15:00,28.8,13.2,38,28,24.1,99.66,Mostly Cloudy
4360,6/30/2012 16:00,29.0,13.1,38,26,25.0,99.65,Mostly Cloudy
4361,6/30/2012 17:00,24.8,17.6,64,11,25.0,99.69,Mostly Cloudy
4362,6/30/2012 18:00,24.3,16.2,61,22,24.1,99.79,Mostly Cloudy
4363,6/30/2012 19:00,23.9,16.6,64,7,25.0,99.86,Mostly Cloudy
4364,6/30/2012 20:00,22.9,16.2,66,6,25.0,99.92,Mostly Cloudy
4365,6/30/2012 21:00,23.6,16.3,64,13,25.0,100.02,Mostly Cloudy
4366,6/30/2012 22:00,23.3,15.3,61,7,25.0,100.04,Mostly Cloudy
4367,6/30/2012 23:00,22.3,15.6,66,4,25.0,100.07,Mostly Cloudy
4368,7/1/2012 0:00,22.0,15.7,67,0,25.0,100.1,Mostly Cloudy
4369,7/1/2012 1:00,21.1,16.8,76,6,25.0,100.14,Mostly Cloudy
4370,7/1/2012 2:00,20.4,16.1,76,9,24.1,100.16,Mostly Cloudy
4371,7/1/2012 3:00,20.2,13.8,67,7,25.0,100.22,Mostly Cloudy
4372,7/1/2012 4:00,20.0,12.3,61,6,24.1,100.27,Mostly Cloudy
4373,7/1/2012 5:00,20.2,12.3,60,0,24.1,100.32,Mostly Cloudy
4374,7/1/2012 6:00,21.0,12.9,60,7,24.1,100.41,Mostly Cloudy
4375,7/1/2012 7:00,21.3,13.4,61,11,24.1,100.46,Mostly Cloudy
4376,7/1/2012 8:00,21.6,13.1,58,6,24.1,100.5,Mainly Clear
4377,7/1/2012 9:00,22.9,13.0,54,4,25.0,100.51,Mainly Clear
4378,7/1/2012 10:00,23.4,13.5,54,13,25.0,100.5,Mainly Clear
4379,7/1/2012 11:00,24.6,14.4,53,19,25.0,100.5,Mainly Clear
4380,7/1/2012 12:00,24.2,13.4,51,22,25.0,100.54,Mainly Clear
4381,7/1/2012 13:00,25.4,14.0,49,22,25.0,100.55,Mainly Clear
4382,7/1/2012 14:00,25.1,13.9,50,17,25.0,100.56,Mainly Clear
4383,7/1/2012 15:00,24.7,14.0,51,15,25.0,100.56,Mostly Cloudy
4384,7/1/2012 16:00,24.7,13.8,51,15,25.0,100.55,Mostly Cloudy
4385,7/1/2012 17:00,25.3,14.5,51,11,25.0,100.52,Mainly Clear
4386,7/1/2012 18:00,24.5,13.9,52,17,25.0,100.52,Mainly Clear
4387,7/1/2012 19:00,23.6,13.0,51,15,25.0,100.51,Mainly Clear
4388,7/1/2012 20:00,21.9,12.9,57,11,25.0,100.55,Mainly Clear
4389,7/1/2012 21:00,21.3,12.9,59,7,25.0,100.63,Mainly Clear
4390,7/1/2012 22:00,19.6,13.0,66,11,25.0,100.63,Mainly Clear
4391,7/1/2012 23:00,19.1,12.9,67,9,25.0,100.67,Mainly Clear
4392,7/2/2012 0:00,18.1,13.0,72,13,25.0,100.69,Mainly Clear
4393,7/2/2012 1:00,17.3,12.6,74,7,25.0,100.71,Mainly Clear
4394,7/2/2012 2:00,16.6,12.5,77,7,25.0,100.72,Mainly Clear
4395,7/2/2012 3:00,16.6,12.5,77,6,25.0,100.72,Mainly Clear
4396,7/2/2012 4:00,16.8,12.4,75,0,24.1,100.75,Mainly Clear
4397,7/2/2012 5:00,16.6,12.7,78,6,24.1,100.76,Mainly Clear
4398,7/2/2012 6:00,19.5,14.0,71,6,25.0,100.79,Mainly Clear
4399,7/2/2012 7:00,21.5,14.6,65,9,25.0,100.81,Mainly Clear
4400,7/2/2012 8:00,22.2,14.8,63,15,25.0,100.84,Mostly Cloudy
4401,7/2/2012 9:00,23.4,15.0,59,15,25.0,100.83,Mainly Clear
4402,7/2/2012 10:00,23.6,15.1,59,13,25.0,100.81,Mainly Clear
4403,7/2/2012 11:00,25.2,15.6,55,19,25.0,100.78,Mainly Clear
4404,7/2/2012 12:00,25.9,15.6,53,15,25.0,100.73,Mainly Clear
4405,7/2/2012 13:00,26.5,13.7,45,17,25.0,100.66,Mainly Clear
4406,7/2/2012 14:00,26.7,12.8,42,19,25.0,100.61,Mostly Cloudy
4407,7/2/2012 15:00,28.3,12.3,37,30,25.0,100.55,Mainly Clear
4408,7/2/2012 16:00,28.0,11.6,36,22,25.0,100.54,Mainly Clear
4409,7/2/2012 17:00,26.3,9.7,35,26,25.0,100.62,Mostly Cloudy
4410,7/2/2012 18:00,25.9,10.0,37,20,25.0,100.66,Mostly Cloudy
4411,7/2/2012 19:00,24.5,9.7,39,15,25.0,100.69,Mostly Cloudy
4412,7/2/2012 20:00,21.7,10.0,47,9,25.0,100.75,Mainly Clear
4413,7/2/2012 21:00,20.0,10.4,54,6,25.0,100.81,Mainly Clear
4414,7/2/2012 22:00,19.1,10.5,57,6,25.0,100.82,Mainly Clear
4415,7/2/2012 23:00,19.0,10.8,59,7,25.0,100.81,Mainly Clear
4416,7/3/2012 0:00,18.2,10.8,62,7,25.0,100.83,Mainly Clear
4417,7/3/2012 1:00,16.7,10.5,67,4,25.0,100.84,Clear
4418,7/3/2012 2:00,17.2,11.1,67,4,25.0,100.83,Clear
4419,7/3/2012 3:00,16.9,10.4,66,0,25.0,100.83,Clear
4420,7/3/2012 4:00,14.3,10.5,78,6,24.1,100.89,Clear
4421,7/3/2012 5:00,17.6,10.8,64,6,25.0,100.84,Clear
4422,7/3/2012 6:00,18.5,11.1,62,9,25.0,100.98,Clear
4423,7/3/2012 7:00,20.3,10.3,53,6,25.0,100.97,Clear
4424,7/3/2012 8:00,21.5,10.9,51,0,25.0,100.96,Clear
4425,7/3/2012 9:00,21.9,11.1,50,9,25.0,100.94,Mainly Clear
4426,7/3/2012 10:00,23.0,11.6,49,4,25.0,100.89,Mainly Clear
4427,7/3/2012 11:00,24.1,12.0,47,9,25.0,100.85,Mostly Cloudy
4428,7/3/2012 12:00,25.2,12.3,45,11,25.0,100.79,Mostly Cloudy
4429,7/3/2012 13:00,26.9,13.1,43,13,25.0,100.74,Cloudy
4430,7/3/2012 14:00,27.3,13.0,41,9,25.0,100.66,Cloudy
4431,7/3/2012 15:00,26.9,12.3,40,15,25.0,100.58,Cloudy
4432,7/3/2012 16:00,27.4,11.4,37,15,25.0,100.55,Cloudy
4433,7/3/2012 17:00,27.5,10.4,34,15,25.0,100.49,Cloudy
4434,7/3/2012 18:00,27.0,10.7,36,11,25.0,100.44,Cloudy
4435,7/3/2012 19:00,25.3,14.4,51,17,25.0,100.41,Cloudy
4436,7/3/2012 20:00,24.8,12.8,47,17,25.0,100.36,Cloudy
4437,7/3/2012 21:00,25.0,13.9,50,13,25.0,100.37,Rain Showers
4438,7/3/2012 22:00,21.5,14.8,66,17,25.0,100.35,Rain Showers
4439,7/3/2012 23:00,20.8,14.8,69,0,25.0,100.32,Rain Showers
4440,7/4/2012 0:00,19.8,15.9,78,6,25.0,100.34,Rain
4441,7/4/2012 1:00,19.4,16.6,84,6,25.0,100.25,Cloudy
4442,7/4/2012 2:00,19.3,16.5,84,13,25.0,100.21,Cloudy
4443,7/4/2012 3:00,19.3,16.4,83,13,25.0,100.19,Cloudy
4444,7/4/2012 4:00,19.9,16.9,83,13,25.0,100.21,Cloudy
4445,7/4/2012 5:00,20.3,17.1,82,15,25.0,100.25,Cloudy
4446,7/4/2012 6:00,20.5,17.3,82,15,25.0,100.24,Cloudy
4447,7/4/2012 7:00,21.1,17.7,81,15,25.0,100.24,Cloudy
4448,7/4/2012 8:00,22.3,18.1,77,17,25.0,100.23,Cloudy
4449,7/4/2012 9:00,23.2,18.4,74,17,25.0,100.2,Mostly Cloudy
4450,7/4/2012 10:00,24.6,18.9,71,19,25.0,100.16,Cloudy
4451,7/4/2012 11:00,24.8,18.9,70,24,25.0,100.13,Cloudy
4452,7/4/2012 12:00,26.1,20.2,70,24,25.0,100.14,Cloudy
4453,7/4/2012 13:00,27.0,20.1,66,24,25.0,100.07,Mostly Cloudy
4454,7/4/2012 14:00,27.5,19.9,63,24,25.0,100.04,Mostly Cloudy
4455,7/4/2012 15:00,28.4,19.9,60,19,25.0,99.98,Mostly Cloudy
4456,7/4/2012 16:00,26.7,20.1,67,15,24.1,99.84,Thunderstorms
4457,7/4/2012 17:00,21.6,20.0,91,11,24.1,100.02,"Thunderstorms,Rain Showers"
4458,7/4/2012 18:00,23.4,20.7,85,9,24.1,100.06,Mainly Clear
4459,7/4/2012 19:00,23.3,20.2,83,6,24.1,100.09,Mainly Clear
4460,7/4/2012 20:00,21.8,19.1,85,9,24.1,100.15,Mainly Clear
4461,7/4/2012 21:00,21.2,18.3,84,9,25.0,100.25,Mainly Clear
4462,7/4/2012 22:00,21.1,16.9,77,17,25.0,100.31,Clear
4463,7/4/2012 23:00,19.1,15.9,82,11,25.0,100.37,Clear
4464,7/5/2012 0:00,17.9,14.8,82,9,25.0,100.38,Clear
4465,7/5/2012 1:00,17.2,14.8,86,6,25.0,100.45,Mainly Clear
4466,7/5/2012 2:00,16.6,14.6,88,11,25.0,100.43,Mainly Clear
4467,7/5/2012 3:00,16.8,14.6,87,11,25.0,100.46,Mainly Clear
4468,7/5/2012 4:00,15.8,14.1,90,7,24.1,100.47,Mainly Clear
4469,7/5/2012 5:00,16.1,14.5,90,9,24.1,100.56,Mainly Clear
4470,7/5/2012 6:00,18.3,14.5,79,13,24.1,100.62,Mainly Clear
4471,7/5/2012 7:00,19.4,14.7,74,17,24.1,100.68,Mainly Clear
4472,7/5/2012 8:00,20.4,15.0,71,7,24.1,100.73,Mainly Clear
4473,7/5/2012 9:00,21.1,15.3,69,6,25.0,100.74,Mostly Cloudy
4474,7/5/2012 10:00,22.0,15.6,67,9,25.0,100.72,Mostly Cloudy
4475,7/5/2012 11:00,23.3,16.3,65,7,25.0,100.69,Cloudy
4476,7/5/2012 12:00,23.3,16.3,65,6,25.0,100.68,Cloudy
4477,7/5/2012 13:00,24.3,16.8,63,9,25.0,100.66,Cloudy
4478,7/5/2012 14:00,24.5,16.1,59,11,25.0,100.66,Mostly Cloudy
4479,7/5/2012 15:00,24.3,16.7,63,11,25.0,100.69,Mostly Cloudy
4480,7/5/2012 16:00,24.8,17.9,66,17,25.0,100.66,Mostly Cloudy
4481,7/5/2012 17:00,25.8,17.5,60,17,25.0,100.65,Mainly Clear
4482,7/5/2012 18:00,25.0,17.2,62,19,25.0,100.64,Mainly Clear
4483,7/5/2012 19:00,24.5,17.4,65,15,25.0,100.65,Mainly Clear
4484,7/5/2012 20:00,23.4,17.2,68,13,25.0,100.69,Clear
4485,7/5/2012 21:00,23.1,17.1,69,9,25.0,100.76,Clear
4486,7/5/2012 22:00,21.9,17.6,77,9,25.0,100.76,Clear
4487,7/5/2012 23:00,20.8,17.6,82,7,25.0,100.74,Clear
4488,7/6/2012 0:00,20.5,17.2,81,7,25.0,100.73,Mainly Clear
4489,7/6/2012 1:00,20.7,17.4,81,0,25.0,100.75,Mainly Clear
4490,7/6/2012 2:00,19.9,16.9,83,4,25.0,100.74,Clear
4491,7/6/2012 3:00,19.1,16.1,83,7,25.0,100.76,Clear
4492,7/6/2012 4:00,19.3,16.2,82,7,25.0,100.75,Clear
4493,7/6/2012 5:00,19.3,16.3,83,6,25.0,100.78,Mainly Clear
4494,7/6/2012 6:00,20.7,17.5,82,9,25.0,100.79,Mostly Cloudy
4495,7/6/2012 7:00,20.6,16.8,79,13,25.0,100.79,Mostly Cloudy
4496,7/6/2012 8:00,22.1,16.7,71,15,25.0,100.76,Mostly Cloudy
4497,7/6/2012 9:00,23.8,16.9,65,19,25.0,100.69,Cloudy
4498,7/6/2012 10:00,25.7,18.3,64,15,25.0,100.65,Cloudy
4499,7/6/2012 11:00,26.9,18.1,59,15,25.0,100.61,Cloudy
4500,7/6/2012 12:00,27.7,17.6,54,22,25.0,100.52,Cloudy
4501,7/6/2012 13:00,28.5,18.5,55,22,24.1,100.5,Cloudy
4502,7/6/2012 14:00,29.0,18.5,53,22,24.1,100.45,Cloudy
4503,7/6/2012 15:00,29.6,19.7,55,20,24.1,100.47,Cloudy
4504,7/6/2012 16:00,30.5,20.4,55,20,24.1,100.41,Cloudy
4505,7/6/2012 17:00,29.5,20.2,57,15,24.1,100.38,Cloudy
4506,7/6/2012 18:00,29.7,20.8,59,11,24.1,100.33,Cloudy
4507,7/6/2012 19:00,29.1,20.9,61,15,24.1,100.36,Cloudy
4508,7/6/2012 20:00,28.7,21.2,64,13,24.1,100.33,Cloudy
4509,7/6/2012 21:00,28.3,21.7,67,7,25.0,100.36,Cloudy
4510,7/6/2012 22:00,26.8,21.9,75,9,25.0,100.39,Cloudy
4511,7/6/2012 23:00,26.3,21.0,73,11,25.0,100.46,Rain Showers
4512,7/7/2012 0:00,25.8,20.8,74,6,25.0,100.44,Cloudy
4513,7/7/2012 1:00,25.1,17.2,62,11,25.0,100.4,Cloudy
4514,7/7/2012 2:00,24.0,16.3,62,7,25.0,100.33,Cloudy
4515,7/7/2012 3:00,24.1,16.0,61,9,25.0,100.38,Cloudy
4516,7/7/2012 4:00,23.9,16.0,61,13,25.0,100.47,Cloudy
4517,7/7/2012 5:00,22.2,17.0,72,11,25.0,100.52,Rain
4518,7/7/2012 6:00,23.2,17.4,70,9,24.1,100.45,Cloudy
4519,7/7/2012 7:00,23.5,17.1,67,19,24.1,100.42,Mostly Cloudy
4520,7/7/2012 8:00,23.3,16.3,65,17,24.1,100.4,Cloudy
4521,7/7/2012 9:00,23.1,16.1,65,15,24.1,100.42,Mostly Cloudy
4522,7/7/2012 10:00,24.1,16.0,61,19,24.1,100.43,Mostly Cloudy
4523,7/7/2012 11:00,24.4,16.2,60,17,24.1,100.44,Mostly Cloudy
4524,7/7/2012 12:00,26.5,16.5,54,22,24.1,100.42,Mainly Clear
4525,7/7/2012 13:00,27.8,16.4,50,20,25.0,100.37,Mainly Clear
4526,7/7/2012 14:00,28.8,16.5,47,17,25.0,100.32,Mainly Clear
4527,7/7/2012 15:00,28.9,16.4,47,22,25.0,100.28,Mostly Cloudy
4528,7/7/2012 16:00,29.1,15.7,44,17,25.0,100.28,Mostly Cloudy
4529,7/7/2012 17:00,28.7,14.5,42,20,25.0,100.28,Mainly Clear
4530,7/7/2012 18:00,27.7,15.3,47,15,25.0,100.33,Mainly Clear
4531,7/7/2012 19:00,26.4,15.1,50,13,25.0,100.4,Mostly Cloudy
4532,7/7/2012 20:00,25.5,14.5,51,9,25.0,100.43,Mostly Cloudy
4533,7/7/2012 21:00,24.5,14.7,54,11,25.0,100.48,Mostly Cloudy
4534,7/7/2012 22:00,23.2,15.1,60,9,25.0,100.49,Mainly Clear
4535,7/7/2012 23:00,23.8,13.9,54,17,25.0,100.53,Mainly Clear
4536,7/8/2012 0:00,22.0,13.6,59,17,25.0,100.56,Mainly Clear
4537,7/8/2012 1:00,21.0,12.9,60,15,25.0,100.59,Mainly Clear
4538,7/8/2012 2:00,20.0,12.7,63,11,25.0,100.62,Mainly Clear
4539,7/8/2012 3:00,17.7,11.7,68,7,25.0,100.64,Mainly Clear
4540,7/8/2012 4:00,16.3,12.2,77,7,24.1,100.7,Clear
4541,7/8/2012 5:00,16.6,13.1,80,9,24.1,100.76,Mainly Clear
4542,7/8/2012 6:00,18.6,12.5,68,15,25.0,100.8,Mainly Clear
4543,7/8/2012 7:00,18.8,12.2,65,20,25.0,100.83,Mainly Clear
4544,7/8/2012 8:00,19.3,6.5,43,22,25.0,100.84,Mainly Clear
4545,7/8/2012 9:00,20.6,8.5,46,20,25.0,100.81,Clear
4546,7/8/2012 10:00,21.6,7.8,41,22,25.0,100.82,Clear
4547,7/8/2012 11:00,22.0,7.1,38,19,25.0,100.81,Clear
4548,7/8/2012 12:00,23.0,7.8,38,24,25.0,100.79,Clear
4549,7/8/2012 13:00,23.9,7.7,35,17,25.0,100.76,Mainly Clear
4550,7/8/2012 14:00,24.5,9.6,39,17,25.0,100.72,Mainly Clear
4551,7/8/2012 15:00,24.3,8.5,37,15,25.0,100.72,Mainly Clear
4552,7/8/2012 16:00,24.5,7.7,34,24,25.0,100.72,Mainly Clear
4553,7/8/2012 17:00,24.2,7.8,35,26,25.0,100.7,Mainly Clear
4554,7/8/2012 18:00,23.6,8.3,38,20,25.0,100.69,Mainly Clear
4555,7/8/2012 19:00,22.2,8.5,41,19,25.0,100.72,Mainly Clear
4556,7/8/2012 20:00,20.3,8.4,46,11,25.0,100.74,Clear
4557,7/8/2012 21:00,19.8,8.0,46,9,25.0,100.8,Clear
4558,7/8/2012 22:00,17.9,8.1,53,7,25.0,100.81,Clear
4559,7/8/2012 23:00,17.1,8.4,57,9,25.0,100.85,Clear
4560,7/9/2012 0:00,16.0,8.9,63,13,25.0,100.83,Clear
4561,7/9/2012 1:00,14.4,9.0,70,9,25.0,100.84,Clear
4562,7/9/2012 2:00,14.9,9.1,68,9,25.0,100.86,Clear
4563,7/9/2012 3:00,13.2,9.0,76,9,25.0,100.88,Mainly Clear
4564,7/9/2012 4:00,13.5,8.9,74,9,25.0,100.91,Mainly Clear
4565,7/9/2012 5:00,12.8,9.4,80,7,24.1,100.98,Mainly Clear
